user_id	user_ground_truths	user_top_k_prediction
10959	[1925, 1079, 1828, 1764, 15029, 18894, 2525, 978, 4202, 6423, 17514, 160]	[805, 208, 545, 187, 792, 307, 206, 293, 775, 814, 619, 305, 3266, 2362, 812, 195, 2484, 373, 1428, 778, 779, 202, 4656, 194, 6833, 1421, 2127, 550, 1433, 2136, 2097, 196, 6821, 782, 6131, 1780, 2895, 1782, 810, 3475, 323, 296, 1788, 3464, 290, 199, 2305, 3134, 9962, 1210, 621, 1755, 2525, 11343, 1582, 2098, 761, 4657, 1790, 3420, 2674, 3096, 620, 2084, 209, 6650, 1706, 3471, 800, 1571, 1586, 718, 3071, 1784, 3472, 1792, 410, 5144, 372, 1779, 4522, 5389, 3267, 2093, 3138, 2099, 1786, 802, 622, 5887, 141, 204, 292, 6446, 2319, 1424, 203, 4646, 1442, 2058]
10960	[791, 4609]	[805, 529, 192, 559, 3071, 4519, 3092, 176, 307, 369, 406, 2136, 194, 189, 187, 206, 3133, 1553, 619, 293, 305, 10797, 198, 2362, 1589, 14235, 306, 2252, 2310, 3107, 1555, 370, 4656, 205, 309, 802, 1473, 3044, 1445, 545, 8593, 2360, 1421, 410, 208, 2315, 478, 18641, 550, 1209, 203, 1790, 778, 5421, 557, 814, 3420, 2343, 160, 1571, 4657, 325, 373, 2249, 6589, 553, 8157, 8884, 204, 2472, 7368, 3794, 3052, 2289, 809, 812, 2071, 1620, 2141, 3105, 13682, 3079, 11704, 296, 13827, 2484, 6824, 8890, 3022, 1617, 3266, 372, 3089, 2305, 402, 310, 3023, 2359, 4625, 761]
10961	[1706, 10997, 11331, 15036, 7525]	[805, 307, 559, 305, 553, 306, 814, 619, 206, 2362, 302, 812, 809, 293, 792, 3420, 4656, 194, 370, 775, 205, 1320, 3266, 323, 552, 2484, 761, 2895, 1421, 2127, 778, 3071, 550, 779, 3475, 6833, 2360, 373, 1780, 2097, 1706, 4523, 8157, 196, 3464, 11343, 296, 1210, 556, 529, 406, 3133, 202, 195, 297, 1782, 1428, 810, 372, 1433, 6131, 2096, 4654, 6650, 1831, 3471, 292, 783, 4657, 325, 2305, 2093, 1571, 1790, 198, 2116, 4648, 802, 160, 5144, 4519, 806, 1784, 620, 199, 3472, 3052, 1788, 6821, 290, 283, 410, 800, 2098, 6445, 4603, 6446, 4628, 6589, 3096]
10962	[141, 16266, 5335]	[2337, 1025, 11719, 718, 1021, 3572, 7461, 141, 837, 1017, 12519, 19353, 1538, 1022, 1811, 1609, 1650, 51, 3574, 4900, 4221, 158, 4702, 6984, 5284, 12050, 11615, 2525, 3154, 9990, 6921, 7468, 11860, 12034, 2341, 6922, 2656, 12525, 5279, 1014, 7621, 15144, 8264, 14740, 3615, 9997, 1010, 3569, 1020, 4891, 10694, 5273, 2971, 14529, 19354, 9163, 3577, 23126, 7337, 2220, 3534, 5288, 4914, 19245, 642, 5271, 5274, 14423, 4734, 32444, 721, 280, 5287, 15098, 13248, 5285, 12523, 12022, 8537, 3011, 18503, 3607, 15145, 1654, 11840, 2364, 9656, 2373, 22226, 5275, 12103, 2976, 1019, 5282, 283, 34125, 10320, 23123, 30992, 12069]
10963	[34957, 8722, 37728]	[32320, 32215, 32212, 36667, 34040, 34954, 32213, 32324, 34958, 37034, 36992, 32214, 32319, 36996, 20501, 36665, 32323, 36991, 36995, 34955, 32216, 34959, 32321, 34680, 36612, 37252, 36994, 9632, 32316, 34957, 34823, 37629, 8704, 36437, 19152, 36438, 34821, 34820, 32326, 36993, 9633, 20328, 36990, 20327, 36439, 36666, 34822, 32325, 37408, 35066, 37630, 38047, 39703, 36558, 36989, 8702, 19037, 34953, 26234, 5926, 19544, 34683, 39339, 19032, 23748, 20844, 21387, 19035, 33461, 32656, 6216, 19039, 12679, 19531, 21389, 5852, 19545, 5162, 27364, 33509, 19041, 20925, 20398, 33508, 8711, 23376, 23433, 21650, 8719, 7345, 21852, 21383, 5857, 18636, 5928, 23747, 39493, 19529, 6452, 20846]
10964	[37033, 3469]	[192, 369, 805, 545, 160, 189, 978, 208, 187, 812, 307, 619, 302, 3266, 2097, 2484, 792, 176, 293, 775, 51, 283, 141, 814, 4523, 206, 1609, 779, 306, 205, 3464, 1811, 1780, 305, 4656, 11343, 1428, 1165, 718, 2895, 373, 3138, 6131, 297, 809, 722, 791, 1210, 761, 196, 3475, 552, 1831, 1433, 1242, 370, 980, 2362, 194, 195, 6821, 621, 6833, 778, 2337, 1352, 203, 6423, 5887, 3471, 2136, 800, 2093, 2096, 209, 5144, 1421, 202, 1538, 550, 538, 1784, 6207, 4608, 207, 2971, 1537, 556, 529, 2363, 1782, 1786, 3012, 2098, 4648, 1582, 3463, 1169, 199, 3304]
10965	[10633, 16696, 4685]	[11, 30128, 48, 20951, 3601, 8013, 18, 31, 3591, 3598, 10645, 22, 13021, 19, 8913, 4684, 16694, 36, 13, 17643, 50, 8900, 37, 8937, 4680, 8912, 4685, 16, 10649, 18056, 49, 16689, 8931, 8150, 15770, 8133, 10660, 36629, 8132, 17, 8009, 45, 18818, 7998, 8940, 4689, 25650, 11672, 3604, 29207, 8936, 21, 4687, 8918, 15449, 17644, 9, 16706, 15818, 4686, 15839, 8910, 8118, 7997, 8117, 15835, 10644, 10624, 8941, 10628, 10656, 15452, 13045, 36416, 15445, 13005, 10647, 15848, 29619, 12, 15772, 35, 15450, 13016, 10623, 19128, 25, 4695, 27889, 32734, 26228, 8135, 17627, 8003, 15355, 17615, 16710, 32, 8146, 3600]
10966	[302, 3475, 4519, 559]	[192, 369, 559, 553, 805, 619, 302, 189, 792, 208, 187, 176, 812, 206, 6131, 4523, 196, 307, 205, 1210, 2097, 779, 3475, 195, 6833, 2484, 2096, 194, 775, 550, 3471, 11343, 814, 761, 791, 2093, 293, 290, 3464, 306, 6821, 552, 1784, 1831, 305, 621, 6207, 809, 778, 529, 4648, 2362, 2058, 373, 1788, 1424, 9783, 4656, 800, 556, 782, 5144, 5887, 203, 3463, 1428, 316, 1792, 9369, 202, 160, 4522, 1442, 3465, 199, 9962, 2893, 1209, 2305, 2358, 4603, 4608, 3134, 2098, 1443, 1779, 620, 397, 1783, 2078, 1582, 1421, 207, 410, 1448, 4466, 1577, 1778, 2127, 2136]
10967	[21404, 30855, 14033, 5494, 7990, 15326, 12031, 14975, 5579]	[15235, 4888, 14637, 7649, 4910, 5604, 4542, 12031, 4905, 4242, 8532, 7612, 14037, 13999, 2337, 4908, 14791, 14049, 11795, 13993, 27454, 26737, 4906, 13987, 7865, 14391, 13976, 7643, 16846, 5607, 27686, 17261, 12415, 8522, 9964, 4858, 12465, 31570, 17264, 7996, 12115, 19740, 6783, 4859, 4863, 3607, 1800, 12916, 12960, 14389, 13108, 28545, 13112, 7991, 7641, 18311, 5589, 4545, 15112, 27458, 4907, 4740, 25533, 4793, 2940, 8524, 30359, 3617, 7874, 30855, 13969, 19649, 14035, 10955, 17401, 21963, 26870, 16384, 17408, 21006, 4240, 32874, 2332, 7872, 19732, 5595, 19313, 19311, 29114, 12905, 4745, 23329, 4543, 1827, 13397, 32668, 38729, 7986, 33279, 7906]
10968	[651, 3087, 372, 307]	[805, 369, 553, 307, 187, 293, 619, 176, 302, 189, 792, 305, 6650, 195, 206, 205, 778, 3266, 550, 559, 194, 6833, 1571, 529, 552, 775, 6131, 2127, 812, 2362, 196, 779, 1788, 1433, 806, 3475, 3420, 296, 809, 2136, 290, 1320, 810, 2305, 1780, 1210, 1782, 3471, 556, 2484, 297, 1421, 1442, 761, 4656, 2247, 186, 1789, 1779, 4523, 199, 202, 373, 16505, 316, 791, 1445, 2360, 2096, 1784, 9962, 6821, 3133, 12376, 2058, 323, 620, 2893, 2093, 782, 2097, 3464, 6446, 9783, 1790, 2896, 1706, 2084, 1831, 1439, 11343, 1424, 3071, 4525, 4608, 3472, 13947, 2289, 1582, 3092]
10969	[17488, 9794, 20268, 16192, 17939, 7681, 29572, 575, 15043, 15534, 837, 20155, 15281, 1538, 1811, 9806, 9773, 7728, 9754]	[2971, 1811, 3288, 14755, 192, 189, 3281, 3257, 7681, 11851, 8266, 3256, 3011, 805, 6038, 11880, 12092, 7572, 17501, 7664, 17944, 16006, 7706, 13543, 814, 19388, 3283, 13065, 9797, 14315, 7728, 3155, 545, 19027, 306, 283, 208, 2662, 3158, 3169, 2362, 2136, 5562, 14744, 9754, 23266, 7592, 11854, 194, 17811, 19600, 3284, 13354, 370, 7725, 11077, 17810, 10694, 3292, 7720, 33450, 302, 9793, 3144, 7663, 6999, 7667, 4416, 3071, 5452, 205, 792, 25487, 4946, 3259, 3275, 160, 15405, 9778, 800, 10078, 17803, 7734, 12241, 11078, 10689, 13545, 778, 17463, 7794, 33050, 978, 7703, 16324, 9773, 31221, 9760, 10830, 35018, 296]
10970	[14677, 17313, 9678, 9463, 11979, 25880, 9953, 9666, 13414, 9958, 15725, 20114]	[4430, 5112, 805, 1811, 5111, 3266, 553, 5114, 5113, 4523, 160, 7021, 812, 2662, 792, 176, 1784, 3486, 619, 189, 305, 10610, 2362, 9678, 779, 187, 141, 208, 642, 3402, 307, 814, 6821, 9280, 6833, 9281, 302, 9666, 1782, 13411, 3400, 306, 1433, 206, 195, 7001, 718, 1210, 2305, 2484, 791, 7012, 3399, 3464, 6537, 4429, 809, 552, 550, 3471, 2102, 3475, 2895, 1779, 778, 3401, 17542, 4603, 11343, 4441, 370, 2097, 2058, 7037, 3407, 3463, 1428, 8326, 1320, 1790, 7064, 1442, 410, 2136, 2674, 13772, 8192, 6533, 5144, 194, 3096, 18577, 11979, 2090, 9461, 7049, 13775, 5116, 18490, 621]
10971	[5172, 13482, 1546, 17209, 28399, 36999, 3171]	[559, 545, 553, 307, 206, 302, 812, 792, 619, 194, 3266, 2484, 778, 4656, 205, 4523, 791, 1780, 1320, 550, 779, 775, 306, 196, 1433, 305, 809, 6131, 3464, 293, 2096, 814, 4522, 621, 297, 1210, 5887, 373, 11343, 3471, 1831, 1582, 800, 199, 3475, 1784, 296, 2127, 6833, 552, 13947, 195, 2289, 1782, 2093, 1788, 2305, 2097, 370, 1790, 202, 3420, 782, 620, 1792, 2136, 4648, 2895, 3134, 209, 2078, 556, 2358, 1424, 316, 1421, 6650, 5144, 1586, 12144, 4608, 1209, 2893, 301, 1577, 761, 2247, 292, 1571, 2090, 397, 1779, 1786, 1778, 3096, 3465, 6207, 6445, 2482, 2674]
10972	[783, 14193, 4570, 13673, 36902, 6624, 8661, 6974, 8828, 623, 19775]	[2263, 5423, 2067, 559, 4579, 13915, 4570, 1594, 8828, 4519, 6624, 13904, 12265, 6980, 4622, 1469, 2190, 3078, 6029, 4575, 18402, 4582, 458, 6204, 6942, 8778, 3022, 11164, 8605, 4565, 12180, 2474, 13798, 3094, 8773, 14686, 18746, 8802, 3101, 13323, 8772, 16996, 17007, 5615, 18775, 1601, 12266, 296, 4629, 5636, 192, 2251, 6978, 1466, 6559, 10225, 7362, 9396, 774, 2258, 13157, 12155, 13135, 3768, 6375, 8688, 16982, 8728, 30712, 8774, 11373, 8633, 1207, 8894, 8625, 8611, 523, 6963, 529, 2510, 1571, 13828, 10303, 4634, 1441, 4623, 12557, 13923, 805, 3092, 12149, 3070, 1611, 20390, 2526, 8779, 2246, 5015, 13890, 13327]
10973	[21948, 27168, 36880]	[21536, 17406, 22278, 22719, 21181, 21948, 23297, 23697, 28687, 23108, 21856, 27168, 17405, 24965, 29541, 27199, 27076, 21147, 10879, 23869, 22187, 27084, 23293, 23715, 22454, 8849, 25116, 22919, 20727, 22490, 22739, 23902, 21573, 21901, 24065, 12186, 22839, 26380, 27531, 21520, 23234, 24555, 22589, 25111, 10880, 23896, 25738, 22725, 21924, 23665, 22941, 21942, 23885, 22623, 25920, 29801, 30578, 22640, 29180, 27167, 23109, 35061, 22585, 21933, 37762, 27302, 22413, 22432, 29780, 8845, 21950, 20726, 22372, 30441, 21635, 24590, 21943, 22918, 35496, 23348, 21930, 24427, 29186, 22651, 37190, 25527, 27725, 21905, 21934, 22831, 22438, 24508, 28196, 22635, 35149, 23681, 22834, 26693, 23350, 23703]
10974	[26286, 34392]	[8847, 7548, 23406, 19652, 28163, 26303, 25834, 21285, 26292, 23249, 29096, 26286, 26295, 26311, 30936, 26288, 28164, 22683, 31244, 39077, 26299, 23402, 8848, 32167, 26294, 26287, 26307, 26297, 26305, 19653, 34546, 19007, 29831, 23400, 20825, 28166, 23405, 21372, 7547, 26301, 29785, 33821, 26309, 34392, 28161, 22685, 28160, 30466, 20824, 40557, 31802, 26300, 26304, 30472, 26291, 24093, 26289, 8868, 24096, 30937, 28165, 25836, 7546, 26296, 28162, 21373, 19006, 19004, 30469, 30589, 33815, 21287, 30475, 22684, 19003, 30474, 28167, 34545, 36374, 6983, 39047, 26310, 30591, 20823, 19669, 20810, 21283, 40855, 26285, 26308, 34547, 9920, 33466, 33464, 23401, 23040, 9915, 25831, 23404, 25833]
10975	[35455, 20367, 33375, 15878, 12518, 37500, 12634, 335, 14744]	[160, 176, 187, 553, 208, 619, 205, 1831, 293, 203, 206, 307, 302, 1352, 1242, 1428, 373, 194, 2484, 2289, 199, 814, 1421, 792, 306, 410, 5887, 129, 620, 812, 4657, 1236, 2252, 4523, 2472, 779, 198, 2097, 552, 456, 3107, 2362, 283, 2247, 1021, 1165, 550, 791, 1292, 1023, 3096, 1790, 546, 2305, 128, 296, 2299, 440, 316, 12144, 6821, 297, 1433, 305, 978, 761, 1437, 1287, 3464, 2249, 2096, 623, 370, 197, 372, 4215, 4656, 3071, 207, 4646, 6589, 2319, 202, 11343, 1582, 4648, 3138, 800, 4608, 5144, 2473, 2363, 397, 196, 186, 809, 6824, 3092, 575, 292]
10976	[7557, 34824, 2192]	[129, 128, 160, 1665, 1307, 1287, 422, 1242, 6347, 211, 336, 1352, 1362, 1302, 1189, 1638, 1679, 1625, 1236, 340, 1183, 6916, 3638, 456, 1417, 1212, 1671, 2540, 1405, 6324, 2541, 232, 1231, 1663, 1157, 1224, 3664, 1294, 1233, 1804, 9047, 3633, 6904, 337, 1198, 1186, 5147, 4363, 4432, 333, 1623, 13523, 1336, 5313, 346, 1128, 2539, 1288, 20567, 375, 9494, 5683, 2195, 3541, 2627, 11652, 9690, 6719, 5305, 1182, 3685, 2536, 3448, 180, 1644, 6291, 7443, 9173, 1541, 1321, 3487, 425, 3697, 6184, 1127, 26520, 1204, 6265, 1674, 1414, 441, 326, 1395, 1632, 4635, 1636, 2193, 3774, 5321, 1244]
10977	[4654, 621, 28370, 20980, 1284, 13936, 36160, 12390, 14622]	[369, 545, 559, 1780, 6131, 812, 805, 1210, 1433, 6833, 3471, 619, 3475, 1320, 4523, 196, 1784, 307, 1788, 302, 779, 13947, 550, 206, 306, 3464, 189, 6207, 2358, 2093, 195, 11343, 305, 9369, 2893, 814, 2484, 6821, 791, 2895, 1424, 775, 2098, 809, 3465, 2096, 2090, 4603, 1786, 2058, 778, 6130, 290, 3463, 1442, 1778, 761, 14817, 1779, 5646, 1443, 4656, 800, 2107, 1789, 9962, 297, 782, 2362, 8187, 6948, 2112, 2136, 3467, 1792, 2127, 8326, 323, 6650, 552, 2102, 12376, 5997, 370, 2097, 13213, 13754, 4608, 551, 373, 2482, 5887, 205, 1790, 621, 202, 1208, 209, 6446, 3134]
10978	[218, 575, 2520, 1212, 32177, 1111, 15388, 3668, 1219, 14893, 978, 160, 2584, 1577, 3048, 184]	[160, 1302, 141, 1352, 1811, 559, 1182, 179, 1183, 2337, 1292, 129, 184, 978, 837, 2971, 128, 2418, 1262, 3697, 1674, 1625, 2489, 1242, 2507, 2616, 1321, 237, 229, 3701, 2363, 1189, 2525, 2554, 1325, 6232, 283, 1632, 7084, 1233, 176, 1231, 1288, 5675, 211, 1322, 1236, 5692, 3154, 529, 1212, 1541, 187, 7085, 3643, 2514, 3715, 369, 2595, 2136, 1264, 2611, 2627, 1644, 2179, 2488, 1299, 15379, 1128, 4610, 1194, 221, 3071, 204, 2555, 3687, 1195, 1191, 8163, 1441, 1122, 2174, 1211, 15388, 3668, 3689, 2584, 2178, 6111, 3776, 2343, 546, 1398, 2495, 619, 1190, 1295, 5673, 3092, 20854]
10979	[15185, 3537]	[7604, 13368, 17695, 1169, 978, 13370, 15178, 12458, 8096, 8101, 18177, 28361, 16213, 12451, 15180, 28355, 8099, 20946, 4207, 15179, 13367, 13369, 7985, 12457, 28354, 20930, 17696, 26258, 6662, 7329, 26191, 15182, 20940, 30682, 35138, 12439, 20934, 17689, 18307, 4924, 20938, 28362, 15181, 12459, 161, 34258, 7984, 15189, 3211, 15186, 34404, 8097, 17693, 10525, 15184, 36946, 30681, 36536, 36535, 15185, 17692, 26193, 34260, 980, 38276, 34760, 7666, 34402, 10472, 36450, 8098, 15183, 6663, 13364, 28358, 20943, 17691, 20942, 165, 22105, 34405, 17697, 26192, 575, 20939, 15188, 170, 34759, 20941, 34403, 36449, 35603, 11944, 28357, 23167, 13365, 1165, 37839, 28002, 18537]
10980	[307, 187, 22337, 1473, 3108, 369]	[529, 4519, 160, 2067, 203, 2263, 3107, 4622, 12177, 1430, 8828, 1601, 6204, 5423, 2252, 2190, 3092, 4565, 805, 13915, 1209, 197, 2246, 1207, 4570, 2473, 310, 1553, 3089, 3739, 6029, 187, 546, 1428, 6624, 14175, 3071, 620, 402, 23963, 2460, 3021, 12182, 176, 3105, 2071, 4629, 1437, 3082, 3059, 369, 6933, 24952, 3070, 16984, 1466, 11386, 8802, 309, 8299, 5421, 12179, 454, 2310, 3044, 3096, 2461, 478, 22337, 12557, 2465, 3048, 458, 194, 2324, 2295, 8593, 13324, 26281, 2315, 3039, 12554, 3034, 1831, 12150, 1611, 15991, 1469, 8773, 2361, 3768, 3051, 6928, 11711, 1594, 2299, 2472, 6647, 13828, 1790]
10981	[19316, 722]	[1500, 722, 1504, 7120, 1509, 1463, 1502, 5195, 1513, 5198, 1493, 5172, 1537, 5131, 12476, 4994, 4995, 3810, 13277, 24591, 3800, 14637, 1687, 1508, 1546, 12627, 3171, 257, 5430, 17175, 5177, 8836, 258, 3409, 15064, 13363, 1314, 8832, 17216, 256, 11837, 1506, 13664, 19304, 12115, 20615, 14037, 4905, 12329, 14049, 5168, 21841, 13362, 17134, 5174, 28927, 1283, 13386, 21563, 13504, 8474, 4858, 8385, 32175, 1310, 37414, 7641, 5369, 4362, 32985, 8410, 1526, 5604, 19687, 11838, 12479, 5691, 1503, 36457, 4545, 7335, 17297, 36394, 5173, 4342, 8463, 10953, 14322, 8571, 17222, 17201, 18311, 1683, 8404, 8458, 12489, 251, 8570, 12062, 6081]
10982	[28458, 629, 473, 628, 8151, 3250, 2365]	[545, 805, 189, 792, 2525, 302, 812, 775, 1780, 619, 814, 307, 205, 6131, 3266, 550, 791, 1811, 4523, 196, 1210, 206, 1782, 1784, 2362, 305, 1433, 6821, 141, 283, 778, 1320, 800, 2097, 718, 2096, 3464, 194, 4656, 306, 2484, 293, 290, 11343, 3475, 621, 202, 1779, 761, 1831, 3471, 1788, 2136, 4648, 2058, 1424, 1442, 552, 529, 297, 782, 2127, 4522, 1790, 160, 3463, 1792, 2396, 556, 1783, 809, 1443, 292, 6446, 323, 2093, 5887, 373, 2337, 209, 13947, 794, 296, 2482, 6207, 1428, 1421, 3420, 2084, 316, 3465, 397, 1571, 1786, 370, 2358, 714, 1582, 2078, 9962]
10983	[4282, 29936, 38872]	[242, 275, 4294, 28017, 266, 2220, 243, 274, 4272, 1023, 28365, 24361, 1538, 269, 4990, 7309, 4280, 4244, 5438, 4319, 15614, 4327, 2212, 1546, 15567, 1022, 7423, 3581, 4318, 4246, 248, 12519, 27191, 4303, 13881, 3063, 30942, 2543, 239, 14306, 32555, 15566, 7427, 246, 30399, 1609, 12430, 11607, 13041, 34141, 18769, 7306, 16442, 5439, 28348, 1021, 29258, 5339, 11862, 18721, 27983, 4333, 4329, 7776, 2214, 13703, 4253, 27195, 1010, 29257, 25630, 4252, 1015, 7330, 35288, 4325, 4256, 3572, 13120, 1017, 39670, 17882, 3012, 4243, 13880, 29924, 4275, 11637, 30296, 26752, 23627, 12333, 20046, 28695, 25948, 3062, 29663, 6958, 37598, 4337]
10984	[13907, 206, 4623, 529, 4519]	[805, 369, 306, 305, 176, 2136, 553, 208, 545, 809, 189, 194, 302, 2362, 559, 778, 619, 792, 1320, 550, 323, 3133, 3266, 2127, 205, 812, 791, 529, 3475, 3071, 4656, 206, 810, 325, 2305, 3471, 6833, 775, 293, 6131, 552, 198, 556, 1780, 1706, 2895, 370, 779, 2474, 1441, 8157, 1442, 1433, 1210, 297, 2116, 1782, 4523, 2096, 1445, 1788, 761, 783, 1790, 195, 290, 4623, 6446, 1589, 202, 4519, 11343, 8597, 2484, 3052, 3464, 1784, 9962, 4654, 2093, 292, 316, 6589, 620, 3472, 3092, 2289, 4603, 2247, 8156, 1779, 5379, 2893, 373, 406, 6821, 4625, 1582, 14235, 372]
10985	[3122, 30241, 1841]	[2525, 1843, 1076, 628, 917, 1933, 991, 870, 571, 594, 744, 591, 714, 4111, 877, 2396, 593, 3223, 1988, 654, 4775, 7936, 1853, 1816, 580, 969, 1875, 585, 1714, 2924, 1937, 605, 468, 1735, 3875, 2278, 4072, 2493, 1762, 4344, 882, 1938, 4133, 1851, 586, 4784, 3263, 1863, 696, 1910, 1818, 629, 1857, 1842, 1893, 673, 632, 2637, 4338, 674, 1731, 1930, 1708, 3372, 2398, 3252, 3131, 3955, 1078, 4131, 2276, 15656, 17926, 4003, 155, 4776, 4160, 2925, 4082, 880, 11476, 874, 8308, 12559, 1899, 3297, 838, 733, 1896, 4159, 2409, 1909, 4076, 9924, 3993, 473, 677, 1711, 3913, 13406]
10986	[19168, 7768, 3150, 17767, 14515, 19165, 7652, 17967, 3181, 7660, 3956, 15266, 8337, 9332, 12746, 22347, 7950, 3829, 2525, 1811, 33045]	[1811, 192, 7572, 7664, 307, 814, 17767, 17811, 3144, 9797, 9755, 306, 7703, 189, 7920, 16324, 187, 7725, 4416, 778, 13354, 208, 812, 141, 7728, 3183, 7681, 18772, 18607, 775, 3175, 160, 7706, 11078, 6131, 20140, 1780, 779, 7651, 6037, 7652, 12092, 36245, 9800, 4523, 2136, 19168, 3464, 23266, 7576, 26794, 7735, 1784, 809, 2662, 176, 3471, 10460, 9761, 2305, 8200, 7697, 3177, 1210, 7594, 3147, 196, 7660, 3158, 34269, 9773, 815, 7708, 9814, 7732, 9772, 6038, 2484, 550, 7767, 9794, 7671, 11836, 3463, 15047, 13361, 7747, 26733, 29424, 12194, 305, 7709, 529, 9369, 7570, 3159, 12249, 2362, 9763, 11343]
10987	[31950, 26699, 25244, 25920]	[21536, 21934, 22919, 21856, 17406, 21913, 23154, 21909, 21695, 17405, 22879, 22669, 22562, 22530, 24230, 12188, 22387, 22524, 22719, 21128, 22961, 24260, 22880, 24079, 21126, 22952, 22397, 22380, 22657, 23214, 23517, 22406, 22513, 24185, 22438, 22831, 22649, 22623, 24590, 22364, 22921, 23509, 23715, 22372, 24099, 28269, 21912, 26365, 25080, 24580, 21917, 12190, 12186, 23504, 23396, 23293, 22990, 26348, 26839, 22667, 21859, 23874, 22371, 24977, 23728, 22413, 22370, 23699, 24186, 26375, 24529, 10880, 22877, 21696, 22839, 21172, 24101, 24252, 22652, 22505, 23700, 21693, 21858, 22958, 23117, 22435, 22632, 23712, 21145, 24965, 22662, 22826, 22903, 24712, 21181, 22651, 24195, 24115, 22944, 22497]
10988	[12329, 1463, 1549, 5195, 253, 8717, 17749]	[978, 722, 5172, 1509, 13349, 1165, 1023, 1504, 4289, 980, 6455, 1538, 2337, 2220, 7120, 1551, 7605, 15753, 1609, 1169, 8543, 1546, 829, 5550, 977, 8095, 1502, 18384, 4207, 19621, 643, 1493, 5195, 2432, 14071, 17430, 1314, 822, 13599, 2019, 8554, 1463, 2018, 1627, 4191, 6423, 835, 1513, 7911, 7209, 3171, 8968, 4294, 141, 5879, 160, 1277, 4994, 5162, 9224, 6454, 5166, 2976, 7666, 5926, 9418, 3012, 30975, 256, 10694, 14062, 5131, 718, 2525, 13808, 13275, 20503, 827, 19727, 7207, 242, 981, 11924, 1356, 11067, 3810, 2533, 4434, 1021, 3006, 4342, 4362, 8544, 283, 5860, 5515, 23133, 1628, 5950, 911]
10989	[8924, 13482, 20644, 17406, 26068, 8270]	[192, 805, 369, 553, 545, 187, 205, 619, 1780, 1320, 11343, 302, 4656, 761, 2097, 176, 2895, 3464, 283, 529, 4523, 3471, 1210, 293, 6131, 791, 307, 194, 556, 775, 550, 3266, 297, 800, 621, 4648, 2484, 1831, 2096, 1421, 316, 16505, 2362, 2319, 4353, 2247, 196, 809, 305, 1790, 1427, 206, 779, 1782, 978, 6207, 2136, 1433, 195, 1582, 1428, 620, 6445, 406, 292, 4522, 6833, 6821, 290, 1445, 306, 13021, 1424, 1784, 202, 4603, 7408, 3475, 410, 5703, 5887, 794, 4194, 373, 1788, 370, 3071, 1209, 5144, 2093, 2058, 12376, 8326, 372, 20074, 1571, 2127, 296, 1586, 1783]
10990	[1215, 7509, 8365, 7589, 7590, 4674]	[10805, 15625, 14463, 15565, 4327, 10961, 17076, 15585, 5546, 37729, 3187, 20826, 6068, 10804, 5545, 7525, 15622, 13464, 15600, 30519, 14310, 718, 6074, 5973, 19289, 1215, 16812, 15996, 25354, 563, 16810, 14462, 39548, 11005, 6061, 15563, 10806, 5172, 15010, 28367, 109, 19614, 17179, 31997, 14305, 6012, 11004, 38105, 3186, 20827, 13466, 9751, 8197, 34008, 14460, 5991, 6075, 35550, 8373, 15624, 35883, 6011, 20828, 25352, 20045, 15009, 12635, 15583, 9793, 10803, 13784, 126, 7531, 39019, 123, 6062, 15623, 7522, 10957, 14464, 27970, 30390, 36377, 32903, 30392, 14311, 28932, 10694, 34007, 3209, 35884, 18688, 39465, 37954, 4673, 5974, 39020, 6044, 20829, 6010]
10991	[12977, 2525, 15478, 14860, 3288, 3261, 39910]	[718, 1811, 2525, 642, 3261, 2976, 4430, 3192, 1538, 2337, 7473, 160, 16246, 4914, 1609, 8266, 978, 3154, 1165, 9163, 6423, 2365, 2908, 2220, 10689, 6037, 7470, 20141, 2635, 7748, 7467, 461, 14850, 8183, 714, 12438, 25992, 1843, 33069, 643, 34252, 15215, 924, 14744, 14859, 283, 32944, 7750, 36784, 2341, 2692, 14855, 23814, 18861, 1264, 3231, 4221, 14844, 575, 2432, 22332, 1996, 628, 14857, 2773, 14854, 6038, 6749, 23948, 3292, 15479, 38664, 2372, 4207, 673, 33064, 1023, 20182, 7461, 980, 2373, 9793, 11854, 2666, 155, 18858, 15246, 3011, 18857, 10421, 4294, 15610, 8375, 9531, 8095, 10426, 33324, 6820, 11880, 22020]
10992	[38183, 37902, 39803, 13272]	[37902, 13272, 20951, 38192, 38437, 38303, 38219, 8906, 38222, 40221, 38216, 38340, 38177, 38342, 38175, 39188, 38773, 12374, 38188, 38379, 37901, 38178, 38440, 38179, 37705, 37898, 38298, 38186, 40220, 38190, 12369, 38339, 39708, 39709, 38300, 38655, 38182, 39590, 40317, 38214, 39132, 40372, 37900, 34883, 38217, 38415, 12382, 18056, 40380, 18983, 38343, 13266, 39710, 39750, 38189, 38196, 38378, 38344, 36155, 37706, 12365, 37567, 38220, 12383, 38183, 39187, 38874, 12387, 37805, 16019, 8133, 39277, 40252, 40373, 37899, 39169, 21196, 38195, 38416, 40177, 38876, 37136, 38184, 39507, 14620, 40572, 34018, 39185, 37897, 38225, 36161, 38299, 48, 38302, 37580, 38193, 36512, 12367, 38346, 38226]
